net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.alu.i_rd_sel\[0\],3.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.bufreg.i_clr_lsb,3.92µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[12\],3.92µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[22\],3.92µm
i_core_v_mini_mcu.system_bus_i.gen_demux_xbar\[3\].demux_xbar_i.u_xbar_varlat.gen_inputs\[0\].i_addr_dec_resp_mux.valid_inflight_d,3.92µm
_26227_,3.69µm
_07638_,3.64µm
_13250_,3.64µm
_00037_,3.46µm
_02591_,3.46µm
_05446_,3.46µm
_05586_,3.46µm
_06144_,3.46µm
_06230_,3.46µm
_06601_,3.46µm
_06655_,3.46µm
_07040_,3.46µm
_07240_,3.46µm
_07252_,3.46µm
_07322_,3.46µm
_07479_,3.46µm
_07623_,3.46µm
_07855_,3.46µm
_07958_,3.46µm
_08206_,3.46µm
_08276_,3.46µm
_08356_,3.46µm
_08514_,3.46µm
_08517_,3.46µm
_08709_,3.46µm
_08788_,3.46µm
_08960_,3.46µm
_09275_,3.46µm
_09448_,3.46µm
_09858_,3.46µm
_10054_,3.46µm
_10684_,3.46µm
_10809_,3.46µm
_11141_,3.46µm
_11193_,3.46µm
_11271_,3.46µm
_11302_,3.46µm
_11473_,3.46µm
_11852_,3.46µm
_12006_,3.46µm
_12372_,3.46µm
_12603_,3.46µm
_12888_,3.46µm
_12920_,3.46µm
_12963_,3.46µm
_13198_,3.46µm
_13502_,3.46µm
_13560_,3.46µm
_13580_,3.46µm
_13825_,3.46µm
_13828_,3.46µm
_14087_,3.46µm
_14229_,3.46µm
_14314_,3.46µm
_14376_,3.46µm
_14521_,3.46µm
_14604_,3.46µm
_14671_,3.46µm
_14886_,3.46µm
_15028_,3.46µm
_15054_,3.46µm
_15078_,3.46µm
_15155_,3.46µm
_15239_,3.46µm
_15242_,3.46µm
_15507_,3.46µm
_15549_,3.46µm
_15681_,3.46µm
_16193_,3.46µm
_16265_,3.46µm
_16506_,3.46µm
_16696_,3.46µm
_16717_,3.46µm
_16786_,3.46µm
_16814_,3.46µm
_16857_,3.46µm
_17087_,3.46µm
_17105_,3.46µm
_17173_,3.46µm
_17255_,3.46µm
_17285_,3.46µm
_17364_,3.46µm
_17550_,3.46µm
_17576_,3.46µm
_17605_,3.46µm
_17773_,3.46µm
_17810_,3.46µm
_18094_,3.46µm
_18251_,3.46µm
_18310_,3.46µm
_18485_,3.46µm
_18555_,3.46µm
_18626_,3.46µm
_18629_,3.46µm
_18689_,3.46µm
_18691_,3.46µm
_18749_,3.46µm
_18765_,3.46µm
_18795_,3.46µm
_18855_,3.46µm
_18982_,3.46µm
_19118_,3.46µm
_19132_,3.46µm
_19160_,3.46µm
_19232_,3.46µm
_19251_,3.46µm
_19272_,3.46µm
_19404_,3.46µm
_19422_,3.46µm
_19446_,3.46µm
_19612_,3.46µm
_19618_,3.46µm
_19724_,3.46µm
_19734_,3.46µm
_19742_,3.46µm
_19750_,3.46µm
_19807_,3.46µm
_19823_,3.46µm
_20566_,3.46µm
_20586_,3.46µm
_20603_,3.46µm
_20641_,3.46µm
_20981_,3.46µm
_21006_,3.46µm
_21248_,3.46µm
_21286_,3.46µm
_21464_,3.46µm
_21581_,3.46µm
_22238_,3.46µm
_22474_,3.46µm
_22589_,3.46µm
_22641_,3.46µm
_22658_,3.46µm
_22660_,3.46µm
_22719_,3.46µm
_22776_,3.46µm
_22897_,3.46µm
_22903_,3.46µm
_22920_,3.46µm
_22933_,3.46µm
_22936_,3.46µm
_23082_,3.46µm
_23100_,3.46µm
_23138_,3.46µm
_23229_,3.46µm
_23909_,3.46µm
_24470_,3.46µm
_24482_,3.46µm
_24494_,3.46µm
_24522_,3.46µm
_24748_,3.46µm
_24807_,3.46µm
_24821_,3.46µm
_24931_,3.46µm
_24983_,3.46µm
_25017_,3.46µm
_25061_,3.46µm
_25086_,3.46µm
_25098_,3.46µm
_25228_,3.46µm
_25348_,3.46µm
_25514_,3.46µm
_25588_,3.46µm
_25722_,3.46µm
_25734_,3.46µm
_25735_,3.46µm
_25745_,3.46µm
_25812_,3.46µm
_25836_,3.46µm
_25850_,3.46µm
_25872_,3.46µm
_26350_,3.46µm
_26461_,3.46µm
_26532_,3.46µm
_26550_,3.46µm
_26628_,3.46µm
_26653_,3.46µm
_26738_,3.46µm
_26833_,3.46µm
_26921_,3.46µm
_26994_,3.46µm
_27041_,3.46µm
_27111_,3.46µm
_27249_,3.46µm
_27254_,3.46µm
_27321_,3.46µm
_27423_,3.46µm
_27467_,3.46µm
_27532_,3.46µm
_27534_,3.46µm
_27563_,3.46µm
_27879_,3.46µm
_27929_,3.46µm
_28023_,3.46µm
_03951_,3.42µm
_01781_,3.41µm
_01783_,3.41µm
_06286_,3.41µm
_07558_,3.41µm
_07565_,3.41µm
_08451_,3.41µm
_08638_,3.41µm
_09115_,3.41µm
_09625_,3.41µm
_10957_,3.41µm
_12026_,3.41µm
_12125_,3.41µm
_13433_,3.41µm
_15576_,3.41µm
_16123_,3.41µm
_17010_,3.41µm
_17427_,3.41µm
_17487_,3.41µm
_18537_,3.41µm
_18578_,3.41µm
_18746_,3.41µm
_19037_,3.41µm
_19162_,3.41µm
_19239_,3.41µm
_19456_,3.41µm
_19587_,3.41µm
_20349_,3.41µm
_20485_,3.41µm
_20592_,3.41µm
_20774_,3.41µm
_20985_,3.41µm
_21012_,3.41µm
_21272_,3.41µm
_21624_,3.41µm
_22302_,3.41µm
_23282_,3.41µm
_23318_,3.41µm
_23430_,3.41µm
_23483_,3.41µm
_24888_,3.41µm
_25727_,3.41µm
_00082_,3.36µm
_00105_,3.36µm
_00115_,3.36µm
_00120_,3.36µm
_00126_,3.36µm
_00128_,3.36µm
_00132_,3.36µm
_00161_,3.36µm
_00162_,3.36µm
_00163_,3.36µm
_00168_,3.36µm
_00171_,3.36µm
_00183_,3.36µm
_00199_,3.36µm
_00296_,3.36µm
_00411_,3.36µm
_00425_,3.36µm
_00433_,3.36µm
_00435_,3.36µm
_00473_,3.36µm
_00486_,3.36µm
_00494_,3.36µm
_00498_,3.36µm
_00499_,3.36µm
_00508_,3.36µm
_00516_,3.36µm
_00530_,3.36µm
_00538_,3.36µm
_00544_,3.36µm
_00550_,3.36µm
_00564_,3.36µm
_00629_,3.36µm
_00634_,3.36µm
_00662_,3.36µm
_00670_,3.36µm
_00674_,3.36µm
_00679_,3.36µm
_00707_,3.36µm
_00708_,3.36µm
_00731_,3.36µm
_00733_,3.36µm
_00762_,3.36µm
_00789_,3.36µm
_00807_,3.36µm
_00823_,3.36µm
_00850_,3.36µm
_00868_,3.36µm
_00896_,3.36µm
_00898_,3.36µm
_00902_,3.36µm
_00910_,3.36µm
_00913_,3.36µm
_00914_,3.36µm
_00929_,3.36µm
_00945_,3.36µm
_00957_,3.36µm
_00960_,3.36µm
_00972_,3.36µm
_00973_,3.36µm
_00981_,3.36µm
_00985_,3.36µm
_00989_,3.36µm
_01017_,3.36µm
_01050_,3.36µm
_01057_,3.36µm
_01059_,3.36µm
_01073_,3.36µm
_01093_,3.36µm
_01102_,3.36µm
_01138_,3.36µm
_01162_,3.36µm
_01182_,3.36µm
_01196_,3.36µm
_01200_,3.36µm
_01250_,3.36µm
_01271_,3.36µm
_01302_,3.36µm
_01314_,3.36µm
_01326_,3.36µm
_01333_,3.36µm
_01344_,3.36µm
_01356_,3.36µm
_01374_,3.36µm
_01389_,3.36µm
_01400_,3.36µm
_01408_,3.36µm
_01420_,3.36µm
_01454_,3.36µm
_01456_,3.36µm
_01457_,3.36µm
_01458_,3.36µm
_01462_,3.36µm
_01473_,3.36µm
_01492_,3.36µm
_01494_,3.36µm
_01533_,3.36µm
_01539_,3.36µm
_01540_,3.36µm
_01555_,3.36µm
_01561_,3.36µm
_01576_,3.36µm
_01579_,3.36µm
_01586_,3.36µm
_01646_,3.36µm
_01647_,3.36µm
_01661_,3.36µm
_01673_,3.36µm
_01683_,3.36µm
_01734_,3.36µm
_01751_,3.36µm
_01788_,3.36µm
_01789_,3.36µm
_01800_,3.36µm
_01812_,3.36µm
_01820_,3.36µm
_01828_,3.36µm
_01872_,3.36µm
_01884_,3.36µm
_01887_,3.36µm
_01889_,3.36µm
_01898_,3.36µm
_01935_,3.36µm
_01936_,3.36µm
_01942_,3.36µm
_01961_,3.36µm
_01969_,3.36µm
_01995_,3.36µm
_02009_,3.36µm
_02016_,3.36µm
_02024_,3.36µm
_02041_,3.36µm
_02043_,3.36µm
_02072_,3.36µm
_02074_,3.36µm
_02078_,3.36µm
_02084_,3.36µm
_02094_,3.36µm
_02117_,3.36µm
_02161_,3.36µm
_02177_,3.36µm
_02182_,3.36µm
_02204_,3.36µm
_02230_,3.36µm
_02233_,3.36µm
_02255_,3.36µm
_02261_,3.36µm
_02264_,3.36µm
_02267_,3.36µm
_02304_,3.36µm
_02329_,3.36µm
_02332_,3.36µm
_02338_,3.36µm
_02349_,3.36µm
_02354_,3.36µm
_02362_,3.36µm
_02388_,3.36µm
_02395_,3.36µm
_02416_,3.36µm
_02421_,3.36µm
_02423_,3.36µm
_02427_,3.36µm
_02443_,3.36µm
_02461_,3.36µm
_02485_,3.36µm
_02486_,3.36µm
_02495_,3.36µm
_02496_,3.36µm
_02501_,3.36µm
_02503_,3.36µm
_02516_,3.36µm
_02519_,3.36µm
_02528_,3.36µm
_02531_,3.36µm
_02538_,3.36µm
_02558_,3.36µm
_02562_,3.36µm
_02571_,3.36µm
_02588_,3.36µm
_02590_,3.36µm
_02593_,3.36µm
_02597_,3.36µm
_02638_,3.36µm
_02646_,3.36µm
_02875_,3.36µm
_02970_,3.36µm
_03001_,3.36µm
_03007_,3.36µm
_03048_,3.36µm
_03059_,3.36µm
_03141_,3.36µm
_03155_,3.36µm
_03186_,3.36µm
_03199_,3.36µm
_03246_,3.36µm
_03270_,3.36µm
_03275_,3.36µm
_03333_,3.36µm
_03390_,3.36µm
_03408_,3.36µm
_03516_,3.36µm
_03519_,3.36µm
_03580_,3.36µm
_03695_,3.36µm
_03774_,3.36µm
_03789_,3.36µm
_03795_,3.36µm
_03796_,3.36µm
_03797_,3.36µm
_03801_,3.36µm
_03809_,3.36µm
_03810_,3.36µm
_03835_,3.36µm
_03836_,3.36µm
_03881_,3.36µm
_03981_,3.36µm
_03995_,3.36µm
_04026_,3.36µm
_04030_,3.36µm
_04047_,3.36µm
_04072_,3.36µm
_04111_,3.36µm
_04112_,3.36µm
_04129_,3.36µm
_04138_,3.36µm
_04145_,3.36µm
_04152_,3.36µm
_04161_,3.36µm
_04187_,3.36µm
_04189_,3.36µm
_04215_,3.36µm
_04267_,3.36µm
_04283_,3.36µm
_04288_,3.36µm
_04322_,3.36µm
_04324_,3.36µm
_04329_,3.36µm
_04347_,3.36µm
_04363_,3.36µm
_04375_,3.36µm
_04377_,3.36µm
_04381_,3.36µm
_04393_,3.36µm
_04415_,3.36µm
_04425_,3.36µm
_04499_,3.36µm
_04509_,3.36µm
_04549_,3.36µm
_04567_,3.36µm
_04572_,3.36µm
_04593_,3.36µm
_04663_,3.36µm
_04665_,3.36µm
_04666_,3.36µm
_04674_,3.36µm
_04685_,3.36µm
_04701_,3.36µm
_04719_,3.36µm
_04720_,3.36µm
_04780_,3.36µm
_04781_,3.36µm
_04791_,3.36µm
_04832_,3.36µm
_04843_,3.36µm
_04884_,3.36µm
_04931_,3.36µm
_04962_,3.36µm
_04983_,3.36µm
_04997_,3.36µm
_04998_,3.36µm
_05002_,3.36µm
_05009_,3.36µm
_05012_,3.36µm
_05171_,3.36µm
_05188_,3.36µm
_05210_,3.36µm
_05214_,3.36µm
_05215_,3.36µm
_05237_,3.36µm
_05247_,3.36µm
_05248_,3.36µm
_05258_,3.36µm
_05282_,3.36µm
_05296_,3.36µm
_05336_,3.36µm
_05360_,3.36µm
_05365_,3.36µm
_05387_,3.36µm
_05390_,3.36µm
_05391_,3.36µm
_05408_,3.36µm
_05513_,3.36µm
_05669_,3.36µm
_05707_,3.36µm
_05734_,3.36µm
_05877_,3.36µm
_06091_,3.36µm
_06118_,3.36µm
_06147_,3.36µm
_06261_,3.36µm
_06270_,3.36µm
_06285_,3.36µm
_06353_,3.36µm
_06407_,3.36µm
_06424_,3.36µm
_06426_,3.36µm
_06711_,3.36µm
_06747_,3.36µm
_06942_,3.36µm
_06948_,3.36µm
_06985_,3.36µm
_07045_,3.36µm
_07147_,3.36µm
_07229_,3.36µm
_07238_,3.36µm
_07292_,3.36µm
_07325_,3.36µm
_07345_,3.36µm
_07384_,3.36µm
_07617_,3.36µm
_07814_,3.36µm
_07860_,3.36µm
_07954_,3.36µm
_08030_,3.36µm
_08055_,3.36µm
_08077_,3.36µm
_08130_,3.36µm
_08137_,3.36µm
_08170_,3.36µm
_08285_,3.36µm
_08326_,3.36µm
_08369_,3.36µm
_08371_,3.36µm
_08387_,3.36µm
_08419_,3.36µm
_08449_,3.36µm
_08551_,3.36µm
_08559_,3.36µm
_08599_,3.36µm
_08615_,3.36µm
_08645_,3.36µm
_08678_,3.36µm
_08682_,3.36µm
_08712_,3.36µm
_08723_,3.36µm
_08730_,3.36µm
_08744_,3.36µm
_08772_,3.36µm
_09064_,3.36µm
_09496_,3.36µm
_09772_,3.36µm
_09779_,3.36µm
_09793_,3.36µm
_09794_,3.36µm
_09853_,3.36µm
_09864_,3.36µm
_09924_,3.36µm
_10215_,3.36µm
_10797_,3.36µm
_10798_,3.36µm
_10817_,3.36µm
_10952_,3.36µm
_11028_,3.36µm
_11081_,3.36µm
_11149_,3.36µm
_11188_,3.36µm
_11220_,3.36µm
_11229_,3.36µm
_11306_,3.36µm
_11313_,3.36µm
_11371_,3.36µm
_11394_,3.36µm
_11427_,3.36µm
_11461_,3.36µm
_11529_,3.36µm
_11540_,3.36µm
_11564_,3.36µm
_11584_,3.36µm
_11627_,3.36µm
_11639_,3.36µm
_11660_,3.36µm
_11675_,3.36µm
_11710_,3.36µm
_11716_,3.36µm
_11723_,3.36µm
_11749_,3.36µm
_11834_,3.36µm
_11842_,3.36µm
_11865_,3.36µm
_11932_,3.36µm
_11940_,3.36µm
_11945_,3.36µm
_11984_,3.36µm
_12095_,3.36µm
_12108_,3.36µm
_12131_,3.36µm
_12156_,3.36µm
_12254_,3.36µm
_12279_,3.36µm
_12474_,3.36µm
_12622_,3.36µm
_12777_,3.36µm
_12805_,3.36µm
_12928_,3.36µm
_13003_,3.36µm
_13012_,3.36µm
_13089_,3.36µm
_13156_,3.36µm
_13208_,3.36µm
_13225_,3.36µm
_13447_,3.36µm
_13523_,3.36µm
_13585_,3.36µm
_13628_,3.36µm
_13668_,3.36µm
_13687_,3.36µm
_13694_,3.36µm
_13717_,3.36µm
_13735_,3.36µm
_13748_,3.36µm
_13918_,3.36µm
_14133_,3.36µm
_14371_,3.36µm
_14501_,3.36µm
_14733_,3.36µm
_14754_,3.36µm
_14769_,3.36µm
_14856_,3.36µm
_15182_,3.36µm
_15241_,3.36µm
_15451_,3.36µm
_15577_,3.36µm
_15628_,3.36µm
_15668_,3.36µm
_15924_,3.36µm
_15944_,3.36µm
_16099_,3.36µm
_16121_,3.36µm
_16201_,3.36µm
_16210_,3.36µm
_16219_,3.36µm
_16372_,3.36µm
_16570_,3.36µm
_16716_,3.36µm
_16843_,3.36µm
_16876_,3.36µm
_16937_,3.36µm
_17013_,3.36µm
_17113_,3.36µm
_17170_,3.36µm
_17271_,3.36µm
_17288_,3.36µm
_17325_,3.36µm
_17408_,3.36µm
_17442_,3.36µm
_17518_,3.36µm
_17541_,3.36µm
_17704_,3.36µm
_17710_,3.36µm
_17908_,3.36µm
_18046_,3.36µm
_18128_,3.36µm
_18175_,3.36µm
_18189_,3.36µm
_18280_,3.36µm
_18292_,3.36µm
_18300_,3.36µm
_18319_,3.36µm
_18381_,3.36µm
_18455_,3.36µm
_18469_,3.36µm
_18491_,3.36µm
_18514_,3.36µm
_18520_,3.36µm
_18522_,3.36µm
_18557_,3.36µm
_18583_,3.36µm
_18606_,3.36µm
_18617_,3.36µm
_18625_,3.36µm
_18698_,3.36µm
_18785_,3.36µm
_18796_,3.36µm
_18813_,3.36µm
_18847_,3.36µm
_18961_,3.36µm
_19117_,3.36µm
_19130_,3.36µm
_19180_,3.36µm
_19215_,3.36µm
_19221_,3.36µm
_19305_,3.36µm
_19352_,3.36µm
_19368_,3.36µm
_19376_,3.36µm
_19396_,3.36µm
_19461_,3.36µm
_19492_,3.36µm
_19507_,3.36µm
_19529_,3.36µm
_19534_,3.36µm
_19545_,3.36µm
_19564_,3.36µm
_19623_,3.36µm
_19626_,3.36µm
_19661_,3.36µm
_19668_,3.36µm
_19673_,3.36µm
_19723_,3.36µm
_19826_,3.36µm
_19847_,3.36µm
_19853_,3.36µm
_20012_,3.36µm
_20017_,3.36µm
_20046_,3.36µm
_20078_,3.36µm
_20090_,3.36µm
_20095_,3.36µm
_20132_,3.36µm
_20171_,3.36µm
_20181_,3.36µm
_20303_,3.36µm
_20649_,3.36µm
_20693_,3.36µm
_20820_,3.36µm
_20825_,3.36µm
_20834_,3.36µm
_20842_,3.36µm
_20843_,3.36µm
_20852_,3.36µm
_20862_,3.36µm
_20863_,3.36µm
_20928_,3.36µm
_20963_,3.36µm
_20967_,3.36µm
_21025_,3.36µm
_21036_,3.36µm
_21194_,3.36µm
_21212_,3.36µm
_21224_,3.36µm
_21294_,3.36µm
_21316_,3.36µm
_21396_,3.36µm
_21413_,3.36µm
_21440_,3.36µm
_21524_,3.36µm
_21544_,3.36µm
_21611_,3.36µm
_21680_,3.36µm
_21700_,3.36µm
_21779_,3.36µm
_21935_,3.36µm
_22020_,3.36µm
_22084_,3.36µm
_22105_,3.36µm
_22114_,3.36µm
_22121_,3.36µm
_22139_,3.36µm
_22169_,3.36µm
_22182_,3.36µm
_22186_,3.36µm
_22210_,3.36µm
_22240_,3.36µm
_22264_,3.36µm
_22294_,3.36µm
_22312_,3.36µm
_22324_,3.36µm
_22470_,3.36µm
_22471_,3.36µm
_22493_,3.36µm
_22503_,3.36µm
_22526_,3.36µm
_22570_,3.36µm
_22601_,3.36µm
_22728_,3.36µm
_22792_,3.36µm
_22845_,3.36µm
_22855_,3.36µm
_22879_,3.36µm
_22924_,3.36µm
_22971_,3.36µm
_23211_,3.36µm
_23324_,3.36µm
_23331_,3.36µm
_23332_,3.36µm
_23547_,3.36µm
_23638_,3.36µm
_23662_,3.36µm
_23710_,3.36µm
_23748_,3.36µm
_23866_,3.36µm
_23911_,3.36µm
_23918_,3.36µm
_23997_,3.36µm
_24038_,3.36µm
_24221_,3.36µm
_24230_,3.36µm
_24281_,3.36µm
_24292_,3.36µm
_24358_,3.36µm
_24382_,3.36µm
_24389_,3.36µm
_24391_,3.36µm
_24546_,3.36µm
_24562_,3.36µm
_24578_,3.36µm
_24651_,3.36µm
_24672_,3.36µm
_24712_,3.36µm
_24724_,3.36µm
_24795_,3.36µm
_24798_,3.36µm
_24868_,3.36µm
_24962_,3.36µm
_24966_,3.36µm
_24982_,3.36µm
_24996_,3.36µm
_25083_,3.36µm
_25106_,3.36µm
_25174_,3.36µm
_25181_,3.36µm
_25320_,3.36µm
_25330_,3.36µm
_25434_,3.36µm
_25472_,3.36µm
_25493_,3.36µm
_25527_,3.36µm
_25539_,3.36µm
_25555_,3.36µm
_25618_,3.36µm
_25646_,3.36µm
_25656_,3.36µm
_25731_,3.36µm
_25807_,3.36µm
_25846_,3.36µm
_25876_,3.36µm
_25889_,3.36µm
_25928_,3.36µm
_26011_,3.36µm
_26065_,3.36µm
_26291_,3.36µm
_26357_,3.36µm
_26438_,3.36µm
_26486_,3.36µm
_26495_,3.36µm
_26548_,3.36µm
_26599_,3.36µm
_26601_,3.36µm
_26632_,3.36µm
_26638_,3.36µm
_26707_,3.36µm
_26791_,3.36µm
_26801_,3.36µm
_26827_,3.36µm
_26852_,3.36µm
_26901_,3.36µm
_26904_,3.36µm
_26997_,3.36µm
_27000_,3.36µm
_27009_,3.36µm
_27022_,3.36µm
_27091_,3.36µm
_27116_,3.36µm
_27209_,3.36µm
_27339_,3.36µm
_27346_,3.36µm
_27488_,3.36µm
_27525_,3.36µm
_27551_,3.36µm
_27873_,3.36µm
_27877_,3.36µm
_27949_,3.36µm
_27966_,3.36µm
_28010_,3.36µm
_28029_,3.36µm
_28113_,3.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.count\[0\],3.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rdata0\[1\],3.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_immdec_en\[3\],3.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.r_addr_q\[4\],3.36µm
_12600_,2.95µm
_05432_,2.9µm
_06193_,2.9µm
_06264_,2.9µm
_06708_,2.9µm
_06770_,2.9µm
_07022_,2.9µm
_07993_,2.9µm
_08700_,2.9µm
_08795_,2.9µm
_08917_,2.9µm
_09095_,2.9µm
_09755_,2.9µm
_09839_,2.9µm
_09878_,2.9µm
_10295_,2.9µm
_11152_,2.9µm
_11628_,2.9µm
_11656_,2.9µm
_11877_,2.9µm
_11896_,2.9µm
_12251_,2.9µm
_13586_,2.9µm
_14512_,2.9µm
_14564_,2.9µm
_14839_,2.9µm
_15128_,2.9µm
_15347_,2.9µm
_15646_,2.9µm
_15684_,2.9µm
_15690_,2.9µm
_15966_,2.9µm
_16246_,2.9µm
_16371_,2.9µm
_16778_,2.9µm
_17788_,2.9µm
_17856_,2.9µm
_18069_,2.9µm
_18170_,2.9µm
_18226_,2.9µm
_18344_,2.9µm
_18378_,2.9µm
_18387_,2.9µm
_19973_,2.9µm
_21279_,2.9µm
_21303_,2.9µm
_21394_,2.9µm
_22464_,2.9µm
_22490_,2.9µm
_22747_,2.9µm
_22841_,2.9µm
_23852_,2.9µm
_24282_,2.9µm
_24514_,2.9µm
_25005_,2.9µm
_25931_,2.9µm
_26792_,2.9µm
_26817_,2.9µm
_26909_,2.9µm
_27618_,2.9µm
_27933_,2.9µm
_28037_,2.9µm
_07921_,2.85µm
_08331_,2.85µm
_11266_,2.85µm
_11590_,2.85µm
_14326_,2.85µm
_14428_,2.85µm
_14792_,2.85µm
_14805_,2.85µm
_14828_,2.85µm
_14913_,2.85µm
_14976_,2.85µm
_14977_,2.85µm
_15018_,2.85µm
_15049_,2.85µm
_15051_,2.85µm
_15160_,2.85µm
_15520_,2.85µm
_15567_,2.85µm
_15764_,2.85µm
_15867_,2.85µm
_15955_,2.85µm
_16216_,2.85µm
_16644_,2.85µm
_16737_,2.85µm
_16812_,2.85µm
_18129_,2.85µm
_18666_,2.85µm
_20839_,2.85µm
_21400_,2.85µm
_21819_,2.85µm
_23137_,2.85µm
_24970_,2.85µm
_25767_,2.85µm
_26758_,2.85µm
_27073_,2.85µm
_00032_,2.8µm
_00050_,2.8µm
_00065_,2.8µm
_00073_,2.8µm
_00096_,2.8µm
_00097_,2.8µm
_00107_,2.8µm
_00108_,2.8µm
_00112_,2.8µm
_00114_,2.8µm
_00125_,2.8µm
_00129_,2.8µm
_00145_,2.8µm
_00146_,2.8µm
_00151_,2.8µm
_00165_,2.8µm
_00175_,2.8µm
_00201_,2.8µm
_00217_,2.8µm
_00246_,2.8µm
_00269_,2.8µm
_00271_,2.8µm
_00291_,2.8µm
_00307_,2.8µm
_00312_,2.8µm
_00333_,2.8µm
_00335_,2.8µm
_00345_,2.8µm
_00360_,2.8µm
_00364_,2.8µm
_00370_,2.8µm
_00374_,2.8µm
_00397_,2.8µm
_00418_,2.8µm
_00430_,2.8µm
_00443_,2.8µm
_00455_,2.8µm
_00462_,2.8µm
_00471_,2.8µm
_00525_,2.8µm
_00539_,2.8µm
_00565_,2.8µm
_00569_,2.8µm
_00587_,2.8µm
_00589_,2.8µm
_00595_,2.8µm
_00597_,2.8µm
_00603_,2.8µm
_00606_,2.8µm
_00625_,2.8µm
_00639_,2.8µm
_00654_,2.8µm
_00686_,2.8µm
_00691_,2.8µm
_00694_,2.8µm
_00698_,2.8µm
_00702_,2.8µm
_00726_,2.8µm
_00734_,2.8µm
_00755_,2.8µm
_00765_,2.8µm
_00777_,2.8µm
_00791_,2.8µm
_00825_,2.8µm
_00846_,2.8µm
_00873_,2.8µm
_00925_,2.8µm
_00940_,2.8µm
_00999_,2.8µm
_01027_,2.8µm
_01041_,2.8µm
_01042_,2.8µm
_01046_,2.8µm
_01048_,2.8µm
_01052_,2.8µm
_01067_,2.8µm
_01070_,2.8µm
_01076_,2.8µm
_01120_,2.8µm
_01129_,2.8µm
_01157_,2.8µm
_01165_,2.8µm
_01174_,2.8µm
_01189_,2.8µm
_01195_,2.8µm
_01198_,2.8µm
_01224_,2.8µm
_01241_,2.8µm
_01243_,2.8µm
_01251_,2.8µm
_01256_,2.8µm
_01293_,2.8µm
_01311_,2.8µm
_01352_,2.8µm
_01354_,2.8µm
_01364_,2.8µm
_01375_,2.8µm
_01382_,2.8µm
_01386_,2.8µm
_01403_,2.8µm
_01414_,2.8µm
_01435_,2.8µm
_01447_,2.8µm
_01464_,2.8µm
_01466_,2.8µm
_01470_,2.8µm
_01472_,2.8µm
_01496_,2.8µm
_01510_,2.8µm
_01527_,2.8µm
_01566_,2.8µm
_01588_,2.8µm
_01593_,2.8µm
_01616_,2.8µm
_01631_,2.8µm
_01682_,2.8µm
_01696_,2.8µm
_01699_,2.8µm
_01726_,2.8µm
_01741_,2.8µm
_01753_,2.8µm
_01775_,2.8µm
_01778_,2.8µm
_01786_,2.8µm
_01790_,2.8µm
_01815_,2.8µm
_01841_,2.8µm
_01847_,2.8µm
_01856_,2.8µm
_01862_,2.8µm
_01876_,2.8µm
_01880_,2.8µm
_01913_,2.8µm
_01928_,2.8µm
_01930_,2.8µm
_01967_,2.8µm
_01986_,2.8µm
_01994_,2.8µm
_02011_,2.8µm
_02047_,2.8µm
_02050_,2.8µm
_02115_,2.8µm
_02142_,2.8µm
_02149_,2.8µm
_02155_,2.8µm
_02186_,2.8µm
_02201_,2.8µm
_02240_,2.8µm
_02281_,2.8µm
_02292_,2.8µm
_02312_,2.8µm
_02356_,2.8µm
_02363_,2.8µm
_02376_,2.8µm
_02379_,2.8µm
_02412_,2.8µm
_02418_,2.8µm
_02448_,2.8µm
_02451_,2.8µm
_02469_,2.8µm
_02477_,2.8µm
_02504_,2.8µm
_02532_,2.8µm
_02535_,2.8µm
_02540_,2.8µm
_02551_,2.8µm
_02552_,2.8µm
_02606_,2.8µm
_02615_,2.8µm
_02632_,2.8µm
_02651_,2.8µm
_02655_,2.8µm
_02680_,2.8µm
_02684_,2.8µm
_02713_,2.8µm
_02717_,2.8µm
_02721_,2.8µm
_02760_,2.8µm
_02775_,2.8µm
_02795_,2.8µm
_02814_,2.8µm
_02848_,2.8µm
_02855_,2.8µm
_02858_,2.8µm
_02863_,2.8µm
_02896_,2.8µm
_02933_,2.8µm
_02962_,2.8µm
_02983_,2.8µm
_03028_,2.8µm
_03056_,2.8µm
_03071_,2.8µm
_03076_,2.8µm
_03109_,2.8µm
_03134_,2.8µm
_03157_,2.8µm
_03177_,2.8µm
_03179_,2.8µm
_03184_,2.8µm
_03209_,2.8µm
_03255_,2.8µm
_03260_,2.8µm
_03265_,2.8µm
_03269_,2.8µm
_03273_,2.8µm
_03286_,2.8µm
_03300_,2.8µm
_03320_,2.8µm
_03346_,2.8µm
_03375_,2.8µm
_03387_,2.8µm
_03388_,2.8µm
