net,length_um
_26538_,11.76µm
_26565_,11.76µm
_26582_,11.76µm
_26605_,11.76µm
_26757_,11.76µm
_26983_,11.76µm
_26987_,11.76µm
_27083_,11.76µm
_27097_,11.76µm
_27234_,11.76µm
_27337_,11.76µm
_27446_,11.76µm
_27500_,11.76µm
_27501_,11.76µm
_27525_,11.76µm
_27650_,11.76µm
_27829_,11.76µm
_27862_,11.76µm
_28034_,11.76µm
_28037_,11.76µm
_28101_,11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[35\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[26\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[30\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[3\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[17\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[30\],11.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[12\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm30_25\[3\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[151\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[213\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[220\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[410\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[514\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rdata0\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rreq_r,11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[151\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[188\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[288\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[305\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[313\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[342\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[473\]\[0\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[505\]\[1\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[59\]\[1\],11.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[23\],11.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[17\],11.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[29\],11.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[10\],11.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[12\],11.76µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[6\],11.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[86\]\[0\],11.58µm
_17502_,11.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[81\]\[1\],11.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[29\],11.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[22\]\[1\],11.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[395\]\[0\],11.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[240\]\[1\],11.48µm
_09535_,11.4µm
_15611_,11.4µm
_04869_,11.35µm
_10164_,11.35µm
_12166_,11.35µm
_20977_,11.35µm
exit_value_int\[9\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[127\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[215\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[488\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[533\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[260\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[334\]\[1\],11.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[413\]\[1\],11.35µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[2\],11.35µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[27\],11.35µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[5\],11.35µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[24\],11.35µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[19\],11.35µm
_00645_,11.3µm
_01347_,11.3µm
_01399_,11.3µm
_01769_,11.3µm
_01777_,11.3µm
_02250_,11.3µm
_03455_,11.3µm
_05475_,11.3µm
_07474_,11.3µm
_07564_,11.3µm
_08391_,11.3µm
_11453_,11.3µm
_12041_,11.3µm
_12079_,11.3µm
_13199_,11.3µm
_13332_,11.3µm
_13675_,11.3µm
_14604_,11.3µm
_14684_,11.3µm
_15432_,11.3µm
_16713_,11.3µm
_19375_,11.3µm
_19884_,11.3µm
_20064_,11.3µm
_20437_,11.3µm
_20964_,11.3µm
_21061_,11.3µm
_21959_,11.3µm
_22412_,11.3µm
_23029_,11.3µm
_23461_,11.3µm
_24619_,11.3µm
_25759_,11.3µm
_27254_,11.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[52\],11.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[8\],11.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.state\[2\],11.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.sched_mode_q\[0\],11.3µm
i_core_v_mini_mcu.core_data_req\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[7\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm24_20\[4\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[19\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[218\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[263\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[322\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[455\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[496\]\[1\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm24_20\[4\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[190\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[261\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[331\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[466\]\[0\],11.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[97\]\[1\],11.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[14\],11.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[17\],11.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[19\],11.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[8\],11.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[2\],11.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[64\],11.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[10\],11.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[4\],11.3µm
_00017_,11.25µm
_00263_,11.25µm
_00344_,11.25µm
_00352_,11.25µm
_00380_,11.25µm
_00454_,11.25µm
_00560_,11.25µm
_00581_,11.25µm
_00629_,11.25µm
_00757_,11.25µm
_00784_,11.25µm
_00823_,11.25µm
_00882_,11.25µm
_00916_,11.25µm
_01115_,11.25µm
_01464_,11.25µm
_01588_,11.25µm
_01866_,11.25µm
_02307_,11.25µm
_02360_,11.25µm
_02363_,11.25µm
_02468_,11.25µm
_02531_,11.25µm
_02581_,11.25µm
_02746_,11.25µm
_03125_,11.25µm
_03681_,11.25µm
_03739_,11.25µm
_04211_,11.25µm
_04245_,11.25µm
_04323_,11.25µm
_04518_,11.25µm
_04559_,11.25µm
_04570_,11.25µm
_04638_,11.25µm
_04649_,11.25µm
_04709_,11.25µm
_04996_,11.25µm
_05066_,11.25µm
_05958_,11.25µm
_06111_,11.25µm
_06131_,11.25µm
_06169_,11.25µm
_06218_,11.25µm
_06319_,11.25µm
_06424_,11.25µm
_06630_,11.25µm
_06680_,11.25µm
_07032_,11.25µm
_07047_,11.25µm
_07645_,11.25µm
_07790_,11.25µm
_08092_,11.25µm
_08267_,11.25µm
_08312_,11.25µm
_08325_,11.25µm
_08879_,11.25µm
_08973_,11.25µm
_08976_,11.25µm
_09044_,11.25µm
_09047_,11.25µm
_09409_,11.25µm
_09496_,11.25µm
_09516_,11.25µm
_09557_,11.25µm
_10108_,11.25µm
_10334_,11.25µm
_10720_,11.25µm
_10941_,11.25µm
_11163_,11.25µm
_11166_,11.25µm
_11474_,11.25µm
_11642_,11.25µm
_11917_,11.25µm
_11985_,11.25µm
_12046_,11.25µm
_12073_,11.25µm
_12239_,11.25µm
_12696_,11.25µm
_12703_,11.25µm
_12892_,11.25µm
_12913_,11.25µm
_12952_,11.25µm
_13113_,11.25µm
_13246_,11.25µm
_13369_,11.25µm
_13543_,11.25µm
_14067_,11.25µm
_14460_,11.25µm
_14593_,11.25µm
_14852_,11.25µm
_15068_,11.25µm
_15274_,11.25µm
_15298_,11.25µm
_15395_,11.25µm
_15452_,11.25µm
_15548_,11.25µm
_15572_,11.25µm
_15598_,11.25µm
_15601_,11.25µm
_15758_,11.25µm
_15919_,11.25µm
_16013_,11.25µm
_16022_,11.25µm
_16099_,11.25µm
_16176_,11.25µm
_16193_,11.25µm
_16199_,11.25µm
_16219_,11.25µm
_16339_,11.25µm
_16586_,11.25µm
_16751_,11.25µm
_16766_,11.25µm
_16798_,11.25µm
_16853_,11.25µm
_16866_,11.25µm
_16871_,11.25µm
_17084_,11.25µm
_17124_,11.25µm
_17211_,11.25µm
_17217_,11.25µm
_17246_,11.25µm
_17540_,11.25µm
_17593_,11.25µm
_17630_,11.25µm
_17822_,11.25µm
_18197_,11.25µm
_18389_,11.25µm
_18514_,11.25µm
_18601_,11.25µm
_18610_,11.25µm
_18689_,11.25µm
_18782_,11.25µm
_18783_,11.25µm
_18791_,11.25µm
_18815_,11.25µm
_18821_,11.25µm
_19243_,11.25µm
_19255_,11.25µm
_19281_,11.25µm
_19446_,11.25µm
_19539_,11.25µm
_19576_,11.25µm
_19760_,11.25µm
_19791_,11.25µm
_19849_,11.25µm
_19886_,11.25µm
_20094_,11.25µm
_20107_,11.25µm
_20257_,11.25µm
_20473_,11.25µm
_20821_,11.25µm
_20876_,11.25µm
_20961_,11.25µm
_21012_,11.25µm
_21161_,11.25µm
_21313_,11.25µm
_21376_,11.25µm
_21441_,11.25µm
_21489_,11.25µm
_21581_,11.25µm
_21648_,11.25µm
_21717_,11.25µm
_21880_,11.25µm
_21887_,11.25µm
_22103_,11.25µm
_22147_,11.25µm
_22166_,11.25µm
_22192_,11.25µm
_22269_,11.25µm
_22297_,11.25µm
_22389_,11.25µm
_22404_,11.25µm
_22424_,11.25µm
_22457_,11.25µm
_22485_,11.25µm
_22501_,11.25µm
_22563_,11.25µm
_22568_,11.25µm
_22692_,11.25µm
_22776_,11.25µm
_22950_,11.25µm
_22967_,11.25µm
_23342_,11.25µm
_23453_,11.25µm
_23540_,11.25µm
_23865_,11.25µm
_23911_,11.25µm
_23954_,11.25µm
_24212_,11.25µm
_24300_,11.25µm
_24400_,11.25µm
_24466_,11.25µm
_24822_,11.25µm
_24899_,11.25µm
_25201_,11.25µm
_25347_,11.25µm
_25423_,11.25µm
_25493_,11.25µm
_25571_,11.25µm
_25596_,11.25µm
_25624_,11.25µm
_25659_,11.25µm
_25728_,11.25µm
_26010_,11.25µm
_26254_,11.25µm
_26403_,11.25µm
_26494_,11.25µm
_26529_,11.25µm
_26601_,11.25µm
_26628_,11.25µm
_26629_,11.25µm
_26690_,11.25µm
_26736_,11.25µm
_26862_,11.25µm
_27119_,11.25µm
_27183_,11.25µm
_27221_,11.25µm
_27245_,11.25µm
_27543_,11.25µm
_27553_,11.25µm
_27588_,11.25µm
_27622_,11.25µm
_27711_,11.25µm
_27816_,11.25µm
_27826_,11.25µm
_28062_,11.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[11\],11.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_ram_0_iso_i.sequence_curr_state\[4\],11.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[28\],11.25µm
i_core_v_mini_mcu.core_data_req\[30\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.i_jal_or_jalr,11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.o_new_irq,11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.mem_if.signbit,11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[260\]\[1\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[388\]\[1\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[426\]\[0\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[444\]\[1\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[484\]\[1\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[501\]\[0\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[562\]\[1\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[563\]\[0\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.ext_owns_q,11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[276\]\[0\],11.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[396\]\[0\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[19\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[28\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[23\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[24\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[10\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[9\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[18\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[3\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[16\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[6\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[8\],11.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram_valid_q,11.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[19\],11.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[24\],11.25µm
_00095_,11.2µm
_00230_,11.2µm
_00252_,11.2µm
_00409_,11.2µm
_00413_,11.2µm
_00435_,11.2µm
_00445_,11.2µm
_00760_,11.2µm
_00770_,11.2µm
_00980_,11.2µm
_01261_,11.2µm
_01270_,11.2µm
_01400_,11.2µm
_01474_,11.2µm
_01530_,11.2µm
_01778_,11.2µm
_01797_,11.2µm
_01824_,11.2µm
_02152_,11.2µm
_02224_,11.2µm
_02296_,11.2µm
_02370_,11.2µm
_02377_,11.2µm
_02461_,11.2µm
_02499_,11.2µm
_02598_,11.2µm
_02739_,11.2µm
_02763_,11.2µm
_03001_,11.2µm
_03158_,11.2µm
_03197_,11.2µm
_03247_,11.2µm
_03271_,11.2µm
_03691_,11.2µm
_03718_,11.2µm
_03748_,11.2µm
_03766_,11.2µm
_03810_,11.2µm
_03827_,11.2µm
_03885_,11.2µm
_03999_,11.2µm
_04138_,11.2µm
_04142_,11.2µm
_04143_,11.2µm
_04192_,11.2µm
_04305_,11.2µm
_04335_,11.2µm
_04555_,11.2µm
_04591_,11.2µm
_04893_,11.2µm
_04951_,11.2µm
_04972_,11.2µm
_05020_,11.2µm
_05025_,11.2µm
_05094_,11.2µm
_05116_,11.2µm
_05163_,11.2µm
_05226_,11.2µm
_05277_,11.2µm
_05355_,11.2µm
_05760_,11.2µm
_05812_,11.2µm
_05824_,11.2µm
_05863_,11.2µm
_05950_,11.2µm
_06043_,11.2µm
_06046_,11.2µm
_06247_,11.2µm
_06366_,11.2µm
_06426_,11.2µm
_06663_,11.2µm
_06766_,11.2µm
_07416_,11.2µm
_07516_,11.2µm
_07619_,11.2µm
_07727_,11.2µm
_07757_,11.2µm
_07901_,11.2µm
_07923_,11.2µm
_08232_,11.2µm
_08347_,11.2µm
_08404_,11.2µm
_08579_,11.2µm
_08623_,11.2µm
_09009_,11.2µm
_09088_,11.2µm
_09111_,11.2µm
_09312_,11.2µm
_09424_,11.2µm
_09609_,11.2µm
_09616_,11.2µm
_09839_,11.2µm
_09898_,11.2µm
_09981_,11.2µm
_10315_,11.2µm
_10368_,11.2µm
_10459_,11.2µm
_10467_,11.2µm
_10518_,11.2µm
_10800_,11.2µm
_10975_,11.2µm
_11011_,11.2µm
_11068_,11.2µm
_11098_,11.2µm
_11152_,11.2µm
_11271_,11.2µm
_11335_,11.2µm
_11343_,11.2µm
_11596_,11.2µm
_11783_,11.2µm
_11847_,11.2µm
_12057_,11.2µm
_12277_,11.2µm
_12460_,11.2µm
_12531_,11.2µm
_12688_,11.2µm
_12971_,11.2µm
_13026_,11.2µm
_13592_,11.2µm
_13677_,11.2µm
_13682_,11.2µm
_13710_,11.2µm
_13712_,11.2µm
_13726_,11.2µm
_14248_,11.2µm
_14294_,11.2µm
_14572_,11.2µm
_14687_,11.2µm
_14705_,11.2µm
_14762_,11.2µm
_14950_,11.2µm
_14986_,11.2µm
_14995_,11.2µm
_15035_,11.2µm
_15128_,11.2µm
_15439_,11.2µm
_15463_,11.2µm
_15475_,11.2µm
_15600_,11.2µm
_15745_,11.2µm
_15754_,11.2µm
_15979_,11.2µm
_15980_,11.2µm
_15983_,11.2µm
_16034_,11.2µm
_16510_,11.2µm
_16687_,11.2µm
_16760_,11.2µm
_16867_,11.2µm
_17157_,11.2µm
_17216_,11.2µm
_17252_,11.2µm
_17272_,11.2µm
_17458_,11.2µm
_17644_,11.2µm
_17715_,11.2µm
_17724_,11.2µm
_17901_,11.2µm
_17939_,11.2µm
_17990_,11.2µm
_18234_,11.2µm
_18254_,11.2µm
_18516_,11.2µm
_18583_,11.2µm
_18589_,11.2µm
_18631_,11.2µm
_18660_,11.2µm
_18686_,11.2µm
_18834_,11.2µm
_18843_,11.2µm
_18950_,11.2µm
_19033_,11.2µm
_19036_,11.2µm
_19037_,11.2µm
_19111_,11.2µm
_19163_,11.2µm
_19169_,11.2µm
_19246_,11.2µm
_19267_,11.2µm
_19308_,11.2µm
_19327_,11.2µm
_19328_,11.2µm
_19402_,11.2µm
_19467_,11.2µm
_19484_,11.2µm
_19516_,11.2µm
_19691_,11.2µm
_19714_,11.2µm
_19753_,11.2µm
_19766_,11.2µm
_19790_,11.2µm
_19805_,11.2µm
_19916_,11.2µm
_20031_,11.2µm
_20075_,11.2µm
_20134_,11.2µm
_20198_,11.2µm
_20255_,11.2µm
_20343_,11.2µm
_20616_,11.2µm
_20721_,11.2µm
_20737_,11.2µm
_20887_,11.2µm
_20962_,11.2µm
_21185_,11.2µm
_21433_,11.2µm
_21544_,11.2µm
_21597_,11.2µm
_21662_,11.2µm
_22102_,11.2µm
_22130_,11.2µm
_22176_,11.2µm
_22241_,11.2µm
_22321_,11.2µm
_22458_,11.2µm
_22513_,11.2µm
_22567_,11.2µm
_22713_,11.2µm
_22737_,11.2µm
_22885_,11.2µm
_22923_,11.2µm
_23088_,11.2µm
_23119_,11.2µm
_23135_,11.2µm
_23212_,11.2µm
_23347_,11.2µm
_23751_,11.2µm
_23756_,11.2µm
_23758_,11.2µm
_23762_,11.2µm
_23792_,11.2µm
_23929_,11.2µm
_24034_,11.2µm
_24201_,11.2µm
_24247_,11.2µm
_24306_,11.2µm
_24690_,11.2µm
_24776_,11.2µm
_25102_,11.2µm
_25138_,11.2µm
_25601_,11.2µm
_25653_,11.2µm
_25716_,11.2µm
_26048_,11.2µm
_26107_,11.2µm
_26235_,11.2µm
_26293_,11.2µm
_26622_,11.2µm
_26636_,11.2µm
_26664_,11.2µm
_26670_,11.2µm
_26683_,11.2µm
_26798_,11.2µm
_26960_,11.2µm
_27008_,11.2µm
_27147_,11.2µm
_27315_,11.2µm
_27586_,11.2µm
_27670_,11.2µm
_27763_,11.2µm
_27796_,11.2µm
_27904_,11.2µm
_27942_,11.2µm
_28014_,11.2µm
_28038_,11.2µm
_28076_,11.2µm
_28133_,11.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[58\],11.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[12\],11.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_data\[4\],11.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_rd,11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_sub,11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[9\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.wen1_r,11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[118\]\[1\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[156\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[182\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[259\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[293\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[361\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[418\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[519\]\[0\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[162\]\[1\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[295\]\[1\],11.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[485\]\[1\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[30\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[3\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[30\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[31\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[13\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[24\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[21\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[18\],11.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[9\],11.2µm
