net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[154\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[192\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[225\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[226\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[256\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[322\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[372\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[435\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[448\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[494\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[500\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[502\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[505\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[541\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[115\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[144\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[150\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[483\]\[0\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[4\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[0\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[18\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[23\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[8\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[21\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[13\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[23\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[23\],17.46µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[21\],17.46µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[7\],17.46µm
net1050,17.46µm
_00584_,17.41µm
_00986_,17.41µm
_01233_,17.41µm
_01635_,17.41µm
_02197_,17.41µm
_03643_,17.41µm
_04787_,17.41µm
_05057_,17.41µm
_05143_,17.41µm
_05499_,17.41µm
_05831_,17.41µm
_06063_,17.41µm
_06079_,17.41µm
_06134_,17.41µm
_06281_,17.41µm
_06304_,17.41µm
_06364_,17.41µm
_07511_,17.41µm
_08121_,17.41µm
_09059_,17.41µm
_09272_,17.41µm
_09696_,17.41µm
_10220_,17.41µm
_10996_,17.41µm
_11057_,17.41µm
_11311_,17.41µm
_11595_,17.41µm
_12230_,17.41µm
_12576_,17.41µm
_12607_,17.41µm
_12728_,17.41µm
_13134_,17.41µm
_13522_,17.41µm
_13684_,17.41µm
_13969_,17.41µm
_14093_,17.41µm
_14204_,17.41µm
_14402_,17.41µm
_14555_,17.41µm
_15236_,17.41µm
_15540_,17.41µm
_15790_,17.41µm
_16049_,17.41µm
_16152_,17.41µm
_16474_,17.41µm
_16674_,17.41µm
_16817_,17.41µm
_16920_,17.41µm
_17042_,17.41µm
_17054_,17.41µm
_17141_,17.41µm
_17718_,17.41µm
_17945_,17.41µm
_18178_,17.41µm
_18584_,17.41µm
_18963_,17.41µm
_19669_,17.41µm
_19729_,17.41µm
_19859_,17.41µm
_20299_,17.41µm
_20309_,17.41µm
_20411_,17.41µm
_20558_,17.41µm
_20755_,17.41µm
_20892_,17.41µm
_20991_,17.41µm
_22505_,17.41µm
_22576_,17.41µm
_22666_,17.41µm
_22808_,17.41µm
_22809_,17.41µm
_22987_,17.41µm
_23105_,17.41µm
_23516_,17.41µm
_23554_,17.41µm
_23641_,17.41µm
_23747_,17.41µm
_23906_,17.41µm
_23957_,17.41µm
_24030_,17.41µm
_24070_,17.41µm
_24732_,17.41µm
_25397_,17.41µm
_25715_,17.41µm
_25861_,17.41µm
_26051_,17.41µm
_26090_,17.41µm
_26100_,17.41µm
_26485_,17.41µm
_26503_,17.41µm
_26512_,17.41µm
_26552_,17.41µm
_27120_,17.41µm
_27135_,17.41µm
_27436_,17.41µm
_27497_,17.41µm
_27901_,17.41µm
_28105_,17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[63\],17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.obi_resp_fifo_i.status_cnt_q\[0\],17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.ram_0_iso_qs,17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.flash_csb,17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[19\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[110\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[254\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[269\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[347\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[86\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[118\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[149\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[19\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[23\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[259\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[282\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[302\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[37\]\[1\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[0\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[2\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[17\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[18\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[29\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[16\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[18\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[3\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[2\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[23\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[21\],17.41µm
_00025_,17.36µm
_00167_,17.36µm
_00206_,17.36µm
_00636_,17.36µm
_01886_,17.36µm
_02337_,17.36µm
_02520_,17.36µm
_04066_,17.36µm
_04694_,17.36µm
_04866_,17.36µm
_04926_,17.36µm
_05020_,17.36µm
_05224_,17.36µm
_05370_,17.36µm
_05457_,17.36µm
_05761_,17.36µm
_05851_,17.36µm
_07158_,17.36µm
_07435_,17.36µm
_07550_,17.36µm
_07702_,17.36µm
_07840_,17.36µm
_08803_,17.36µm
_08829_,17.36µm
_09783_,17.36µm
_10016_,17.36µm
_10423_,17.36µm
_10468_,17.36µm
_10768_,17.36µm
_11055_,17.36µm
_11098_,17.36µm
_11112_,17.36µm
_11894_,17.36µm
_11942_,17.36µm
_12140_,17.36µm
_12567_,17.36µm
_13092_,17.36µm
_13187_,17.36µm
_13303_,17.36µm
_13574_,17.36µm
_13577_,17.36µm
_13596_,17.36µm
_13651_,17.36µm
_13810_,17.36µm
_14161_,17.36µm
_14258_,17.36µm
_14269_,17.36µm
_14479_,17.36µm
_15231_,17.36µm
_15513_,17.36µm
_15537_,17.36µm
_16694_,17.36µm
_16961_,17.36µm
_17188_,17.36µm
_18140_,17.36µm
_18397_,17.36µm
_19271_,17.36µm
_19880_,17.36µm
_19963_,17.36µm
_20142_,17.36µm
_20321_,17.36µm
_20470_,17.36µm
_20831_,17.36µm
_20902_,17.36µm
_20940_,17.36µm
_21414_,17.36µm
_22077_,17.36µm
_22381_,17.36µm
_22737_,17.36µm
_22870_,17.36µm
_22934_,17.36µm
_23149_,17.36µm
_24198_,17.36µm
_24498_,17.36µm
_24500_,17.36µm
_24632_,17.36µm
_25355_,17.36µm
_25500_,17.36µm
_25598_,17.36µm
_25645_,17.36µm
_25964_,17.36µm
_26034_,17.36µm
_26217_,17.36µm
_26278_,17.36µm
_26506_,17.36µm
_26537_,17.36µm
_26886_,17.36µm
_27162_,17.36µm
_27172_,17.36µm
_27196_,17.36µm
_27258_,17.36µm
_27740_,17.36µm
_27990_,17.36µm
_28042_,17.36µm
_28054_,17.36µm
_28078_,17.36µm
_28097_,17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[6\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.cpu_powergate_counter_expired_switch_off,17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[25\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[8\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.timer_irq_r,17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[139\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[163\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[172\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[244\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[258\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[289\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[40\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[423\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[476\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[538\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[89\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[10\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[366\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[430\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[456\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[53\]\[1\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[30\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[22\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[3\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[15\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[2\],17.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[12\],17.36µm
_22358_,17.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_immdec_en\[0\],17.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[9\],17.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[550\]\[1\],17.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[7\],17.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[134\]\[1\],17.08µm
_15942_,17µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[339\]\[0\],17µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[421\]\[1\],17µm
_02766_,16.95µm
_03437_,16.95µm
_09903_,16.95µm
_14070_,16.95µm
_17800_,16.95µm
_20482_,16.95µm
_21568_,16.95µm
_22918_,16.95µm
_23790_,16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[444\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[539\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[331\]\[0\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[14\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[31\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[1\],16.95µm
_03148_,16.9µm
_03213_,16.9µm
_04595_,16.9µm
_05144_,16.9µm
_05667_,16.9µm
_06477_,16.9µm
_06596_,16.9µm
_06795_,16.9µm
_07640_,16.9µm
_09225_,16.9µm
_09392_,16.9µm
_09429_,16.9µm
_09833_,16.9µm
_09928_,16.9µm
_10421_,16.9µm
_11205_,16.9µm
_12021_,16.9µm
_12085_,16.9µm
_13095_,16.9µm
_13335_,16.9µm
_15528_,16.9µm
_15575_,16.9µm
_17394_,16.9µm
_19840_,16.9µm
_21129_,16.9µm
_21389_,16.9µm
_21491_,16.9µm
_21644_,16.9µm
_22595_,16.9µm
_22974_,16.9µm
_23362_,16.9µm
_24999_,16.9µm
_25565_,16.9µm
_25856_,16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_counters_stop_cpu_switch_on_stop_bit_counter_qs,16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.state\[0\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[4\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_tag\[0\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[9\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[186\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[266\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[417\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[425\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[439\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[469\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[536\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[3\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[11\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[195\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[198\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[276\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[305\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[30\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[59\]\[1\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[14\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[17\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[3\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[20\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[4\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[24\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[12\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[37\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[13\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.bit_cnt_q\[3\],16.9µm
_00448_,16.85µm
_00830_,16.85µm
_01061_,16.85µm
_01201_,16.85µm
_01315_,16.85µm
_01784_,16.85µm
_03704_,16.85µm
_03969_,16.85µm
_04272_,16.85µm
_04511_,16.85µm
_04689_,16.85µm
_04704_,16.85µm
_04892_,16.85µm
_05021_,16.85µm
_05064_,16.85µm
_05229_,16.85µm
_05353_,16.85µm
_05578_,16.85µm
_05890_,16.85µm
_06122_,16.85µm
_06188_,16.85µm
_06828_,16.85µm
_06829_,16.85µm
_07144_,16.85µm
_07402_,16.85µm
_07497_,16.85µm
_07941_,16.85µm
_08355_,16.85µm
_08545_,16.85µm
_08569_,16.85µm
_09255_,16.85µm
_09490_,16.85µm
_09533_,16.85µm
_09658_,16.85µm
_09808_,16.85µm
_09862_,16.85µm
_09866_,16.85µm
_10015_,16.85µm
_11423_,16.85µm
_11526_,16.85µm
_11558_,16.85µm
_11899_,16.85µm
_12023_,16.85µm
_12460_,16.85µm
_12649_,16.85µm
_12654_,16.85µm
_12673_,16.85µm
_12687_,16.85µm
_12862_,16.85µm
_13152_,16.85µm
_13691_,16.85µm
_13782_,16.85µm
_13831_,16.85µm
_14742_,16.85µm
_15104_,16.85µm
_15481_,16.85µm
_15705_,16.85µm
_15752_,16.85µm
_17454_,16.85µm
_17492_,16.85µm
_18126_,16.85µm
_19417_,16.85µm
_19621_,16.85µm
_20437_,16.85µm
_20440_,16.85µm
_20560_,16.85µm
_20585_,16.85µm
_20829_,16.85µm
_20850_,16.85µm
_20865_,16.85µm
_20905_,16.85µm
_20978_,16.85µm
_20984_,16.85µm
_20987_,16.85µm
_20996_,16.85µm
_21028_,16.85µm
_21206_,16.85µm
_21242_,16.85µm
_21625_,16.85µm
_21770_,16.85µm
_21837_,16.85µm
_21896_,16.85µm
_21937_,16.85µm
_21980_,16.85µm
_22547_,16.85µm
_22834_,16.85µm
_23658_,16.85µm
_23690_,16.85µm
_23717_,16.85µm
_23896_,16.85µm
_24017_,16.85µm
_24268_,16.85µm
_24490_,16.85µm
_24652_,16.85µm
_24881_,16.85µm
_25166_,16.85µm
_25701_,16.85µm
_26015_,16.85µm
_26199_,16.85µm
_26304_,16.85µm
_26580_,16.85µm
_26899_,16.85µm
_27265_,16.85µm
_27266_,16.85µm
_27359_,16.85µm
_27411_,16.85µm
_27542_,16.85µm
_27679_,16.85µm
_27925_,16.85µm
_27928_,16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[48\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[15\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_valid,16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[2\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[119\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[196\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[211\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[238\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[514\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[72\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[293\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[392\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[404\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[459\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[4\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[77\]\[0\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[11\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[19\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[7\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[6\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[19\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[7\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[8\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[5\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[15\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[0\],16.85µm
net6,16.85µm
net,16.85µm
_00030_,16.8µm
_00077_,16.8µm
_00802_,16.8µm
_01419_,16.8µm
_01612_,16.8µm
_01822_,16.8µm
_01962_,16.8µm
_02057_,16.8µm
_02524_,16.8µm
_03010_,16.8µm
_03356_,16.8µm
_03659_,16.8µm
_03818_,16.8µm
_03853_,16.8µm
_03898_,16.8µm
_04048_,16.8µm
_04107_,16.8µm
_04194_,16.8µm
_04797_,16.8µm
_04939_,16.8µm
_04968_,16.8µm
_06937_,16.8µm
_06972_,16.8µm
_07172_,16.8µm
_07362_,16.8µm
_07397_,16.8µm
_07644_,16.8µm
_07718_,16.8µm
_07786_,16.8µm
_07883_,16.8µm
_08204_,16.8µm
_08993_,16.8µm
_09051_,16.8µm
_09057_,16.8µm
_09148_,16.8µm
_09423_,16.8µm
_09711_,16.8µm
_09770_,16.8µm
_09993_,16.8µm
_10301_,16.8µm
_10962_,16.8µm
_11011_,16.8µm
_11140_,16.8µm
_11180_,16.8µm
_11410_,16.8µm
_11591_,16.8µm
_12244_,16.8µm
_12987_,16.8µm
_12992_,16.8µm
_13061_,16.8µm
_13549_,16.8µm
_13983_,16.8µm
_14299_,16.8µm
_14343_,16.8µm
_14422_,16.8µm
_14538_,16.8µm
_15337_,16.8µm
_15757_,16.8µm
_15848_,16.8µm
_15993_,16.8µm
_16752_,16.8µm
_17268_,16.8µm
_17536_,16.8µm
_18338_,16.8µm
_18630_,16.8µm
_19048_,16.8µm
_19535_,16.8µm
_19709_,16.8µm
_19805_,16.8µm
_19832_,16.8µm
_20198_,16.8µm
_20202_,16.8µm
_20257_,16.8µm
_20439_,16.8µm
_20593_,16.8µm
_20627_,16.8µm
_20645_,16.8µm
_21023_,16.8µm
_21073_,16.8µm
_21591_,16.8µm
_21673_,16.8µm
_22112_,16.8µm
_22153_,16.8µm
_22211_,16.8µm
_22267_,16.8µm
_22588_,16.8µm
_22884_,16.8µm
_23202_,16.8µm
_23446_,16.8µm
_23563_,16.8µm
_23596_,16.8µm
_23834_,16.8µm
_23857_,16.8µm
_24227_,16.8µm
_24428_,16.8µm
