Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_271_622,VSS,Metal1,365.1200,1085.8400,0.000050
FILLER_271_614,VSS,Metal1,361.8130,1085.3780,0.000050
FILLER_271_586,VSS,Metal1,344.9600,1085.8400,0.000050
FILLER_271_571,VSS,Metal1,336.2800,1085.8400,0.000050
FILLER_271_553,VSS,Metal1,326.2000,1085.8400,0.000050
FILLER_271_492,VSS,Metal1,292.3200,1085.8400,0.000056
FILLER_271_455,VSS,Metal1,271.3200,1085.8400,0.000053
FILLER_271_449,VSS,Metal1,267.9600,1085.8400,0.000052
FILLER_271_419,VSS,Metal1,251.1600,1085.8400,0.000051
FILLER_271_417,VSS,Metal1,250.3200,1085.8400,0.000051
FILLER_271_352,VSS,Metal1,213.6400,1085.8400,0.000050
FILLER_271_344,VSS,Metal1,209.1600,1085.8400,0.000047
FILLER_271_342,VSS,Metal1,208.3200,1085.8400,0.000047
FILLER_271_284,VSS,Metal1,175.5600,1085.8400,0.000046
FILLER_271_282,VSS,Metal1,174.7200,1085.8400,0.000046
FILLER_271_175,VSS,Metal1,114.5200,1085.8400,0.000042
FILLER_271_173,VSS,Metal1,113.6800,1085.8400,0.000042
FILLER_271_169,VSS,Metal1,111.6200,1085.4910,0.000042
FILLER_271_133,VSS,Metal1,91.2800,1085.8400,0.000042
FILLER_271_93,VSS,Metal1,68.8800,1085.8400,0.000040
FILLER_271_85,VSS,Metal1,65.5730,1085.3780,0.000039
FILLER_270_1921,VSS,Metal1,1092.2800,1078.0000,0.000047
FILLER_270_1854,VSS,Metal1,1054.7600,1078.0000,0.000052
FILLER_270_1842,VSS,Metal1,1048.0400,1078.0000,0.000050
FILLER_270_1834,VSS,Metal1,1045.0130,1078.4615,0.000050
FILLER_270_1806,VSS,Metal1,1027.8800,1078.0000,0.000044
FILLER_270_1802,VSS,Metal1,1026.1000,1078.3485,0.000044
FILLER_270_1789,VSS,Metal1,1018.3600,1078.0000,0.000041
FILLER_270_1787,VSS,Metal1,1017.5200,1078.0000,0.000041
FILLER_270_1779,VSS,Metal1,1012.7600,1078.0000,0.000040
FILLER_270_1771,VSS,Metal1,1008.2800,1078.0000,0.000042
FILLER_270_1769,VSS,Metal1,1007.4400,1078.0000,0.000043
FILLER_270_1756,VSS,Metal1,1000.3400,1078.3485,0.000045
FILLER_270_1726,VSS,Metal1,983.0800,1078.0000,0.000047
FILLER_270_1647,VSS,Metal1,939.3000,1078.3485,0.000052
FILLER_270_1643,VSS,Metal1,936.8800,1078.0000,0.000053
FILLER_270_1639,VSS,Metal1,934.8200,1078.3485,0.000053
FILLER_270_1631,VSS,Metal1,931.3330,1078.4615,0.000053
FILLER_270_1625,VSS,Metal1,926.5200,1078.0000,0.000057
FILLER_270_1590,VSS,Metal1,906.9200,1078.0000,0.000059
FILLER_270_1574,VSS,Metal1,897.9600,1078.0000,0.000059
FILLER_270_1572,VSS,Metal1,897.1200,1078.0000,0.000061
FILLER_270_1562,VSS,Metal1,891.2400,1078.0000,0.000062
FILLER_270_1556,VSS,Metal1,887.8800,1078.0000,0.000062
FILLER_270_1554,VSS,Metal1,887.0400,1078.0000,0.000062
FILLER_270_1538,VSS,Metal1,881.3920,1078.5480,0.000062
FILLER_270_1509,VSS,Metal1,861.5600,1078.0000,0.000063
FILLER_270_1507,VSS,Metal1,860.7200,1078.0000,0.000063
FILLER_270_1504,VSS,Metal1,858.7600,1078.0000,0.000063
FILLER_270_1497,VSS,Metal1,855.1200,1078.0000,0.000064
FILLER_270_1483,VSS,Metal1,847.4600,1078.3485,0.000066
FILLER_270_1447,VSS,Metal1,827.1200,1078.0000,0.000068
FILLER_270_1408,VSS,Metal1,805.0000,1078.0000,0.000068
FILLER_270_1373,VSS,Metal1,785.4000,1078.0000,0.000065
FILLER_270_1367,VSS,Metal1,782.0400,1078.0000,0.000066
FILLER_270_1361,VSS,Metal1,779.1400,1078.3485,0.000066
FILLER_270_1342,VSS,Metal1,768.5000,1078.3485,0.000066
FILLER_270_1285,VSS,Metal1,736.4000,1078.0000,0.000064
FILLER_270_1217,VSS,Metal1,699.4930,1078.4615,0.000063
FILLER_270_1206,VSS,Metal1,691.8800,1078.0000,0.000064
FILLER_270_1129,VSS,Metal1,648.7600,1078.0000,0.000064
FILLER_270_1127,VSS,Metal1,647.9200,1078.0000,0.000064
FILLER_270_1123,VSS,Metal1,645.8600,1078.3485,0.000064
FILLER_270_1087,VSS,Metal1,625.5200,1078.0000,0.000065
FILLER_270_1048,VSS,Metal1,603.6800,1078.0000,0.000071
FILLER_270_1017,VSS,Metal1,586.3200,1078.0000,0.000071
FILLER_270_1014,VSS,Metal1,584.3600,1078.0000,0.000071
FILLER_270_1012,VSS,Metal1,583.5200,1078.0000,0.000071
FILLER_270_909,VSS,Metal1,525.8400,1078.0000,0.000061
FILLER_270_877,VSS,Metal1,507.9200,1078.0000,0.000060
FILLER_270_873,VSS,Metal1,505.6800,1078.0000,0.000060
FILLER_270_867,VSS,Metal1,502.0400,1078.0000,0.000058
FILLER_270_865,VSS,Metal1,501.2000,1078.0000,0.000057
FILLER_270_861,VSS,Metal1,499.1400,1078.3485,0.000057
FILLER_270_830,VSS,Metal1,481.7800,1078.3485,0.000054
FILLER_270_821,VSS,Metal1,476.7400,1078.3485,0.000055
FILLER_270_813,VSS,Metal1,473.2530,1078.4615,0.000055
FILLER_270_807,VSS,Metal1,468.4400,1078.0000,0.000055
FILLER_270_795,VSS,Metal1,461.7200,1078.0000,0.000056
FILLER_270_791,VSS,Metal1,459.9400,1078.3485,0.000056
FILLER_270_702,VSS,Metal1,409.6400,1078.0000,0.000059
FILLER_270_667,VSS,Metal1,390.0400,1078.0000,0.000063
FILLER_270_654,VSS,Metal1,382.7600,1078.0000,0.000063
FILLER_270_639,VSS,Metal1,374.3600,1078.0000,0.000063
