Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_269_567,VSS,Metal1,334.5000,1077.6510,0.000048
FILLER_269_504,VSS,Metal1,299.0400,1078.0000,0.000046
FILLER_269_492,VSS,Metal1,292.3200,1078.0000,0.000038
FILLER_269_479,VSS,Metal1,284.7600,1078.0000,0.000035
FILLER_269_419,VSS,Metal1,251.1600,1078.0000,0.000033
FILLER_269_363,VSS,Metal1,220.0800,1078.0000,0.000033
FILLER_269_352,VSS,Metal1,213.6400,1078.0000,0.000033
FILLER_269_252,VSS,Metal1,157.6400,1078.0000,0.000034
FILLER_269_150,VSS,Metal1,100.8000,1078.0000,0.000034
FILLER_269_58,VSS,Metal1,49.2800,1078.0000,0.000028
FILLER_268_1891,VSS,Metal1,1075.7600,1070.1600,0.000041
FILLER_268_1887,VSS,Metal1,1073.7000,1070.5085,0.000042
FILLER_268_1865,VSS,Metal1,1061.3800,1070.5085,0.000044
FILLER_268_1857,VSS,Metal1,1057.8930,1070.6215,0.000044
FILLER_268_1854,VSS,Metal1,1054.7600,1070.1600,0.000045
FILLER_268_1848,VSS,Metal1,1051.4000,1070.1600,0.000046
FILLER_268_1844,VSS,Metal1,1049.6200,1070.5085,0.000046
FILLER_268_1813,VSS,Metal1,1032.0800,1070.1600,0.000046
FILLER_268_1795,VSS,Metal1,1022.0000,1070.1600,0.000046
FILLER_268_1787,VSS,Metal1,1018.6930,1070.6215,0.000046
FILLER_268_1781,VSS,Metal1,1014.3400,1070.5085,0.000045
FILLER_268_1767,VSS,Metal1,1006.0400,1070.1600,0.000045
FILLER_268_1765,VSS,Metal1,1005.2000,1070.1600,0.000045
FILLER_268_1759,VSS,Metal1,1001.5600,1070.1600,0.000047
FILLER_268_1755,VSS,Metal1,999.7800,1070.5085,0.000047
FILLER_268_1717,VSS,Metal1,978.5000,1070.5085,0.000049
FILLER_268_1714,VSS,Metal1,976.3600,1070.1600,0.000050
FILLER_268_1659,VSS,Metal1,945.8400,1070.1600,0.000049
FILLER_268_1655,VSS,Metal1,943.7800,1070.5085,0.000049
FILLER_268_1637,VSS,Metal1,934.6930,1070.6215,0.000049
FILLER_268_1607,VSS,Metal1,916.4400,1070.1600,0.000051
FILLER_268_1605,VSS,Metal1,915.6000,1070.1600,0.000051
FILLER_268_1601,VSS,Metal1,913.5400,1070.5085,0.000051
FILLER_268_1579,VSS,Metal1,900.7600,1070.1600,0.000051
FILLER_268_1577,VSS,Metal1,899.9200,1070.1600,0.000051
FILLER_268_1553,VSS,Metal1,886.2000,1070.1600,0.000050
FILLER_268_1551,VSS,Metal1,885.3600,1070.1600,0.000050
FILLER_268_1501,VSS,Metal1,857.5400,1070.5085,0.000052
FILLER_268_1477,VSS,Metal1,843.6400,1070.1600,0.000055
FILLER_268_1471,VSS,Metal1,840.2800,1070.1600,0.000055
FILLER_268_1426,VSS,Metal1,815.0800,1070.1600,0.000058
FILLER_268_1424,VSS,Metal1,814.2400,1070.1600,0.000058
FILLER_268_1386,VSS,Metal1,793.1400,1070.5085,0.000057
FILLER_268_1363,VSS,Metal1,780.0800,1070.1600,0.000061
FILLER_268_1347,VSS,Metal1,770.8400,1070.1600,0.000064
FILLER_268_1340,VSS,Metal1,766.9200,1070.1600,0.000068
FILLER_268_1301,VSS,Metal1,745.0800,1070.1600,0.000060
FILLER_268_1297,VSS,Metal1,743.3000,1070.5085,0.000058
FILLER_268_1294,VSS,Metal1,741.1600,1070.1600,0.000052
