Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_272_31,VDD,Metal1,35.1000,1089.3275,4.999970
FILLER_271_1892,VDD,Metal1,1076.0400,1081.9200,4.999940
FILLER_271_1868,VDD,Metal1,1062.6000,1081.9200,4.999917
FILLER_271_1864,VDD,Metal1,1061.5800,1082.3525,4.999917
FILLER_271_1776,VDD,Metal1,1011.3600,1081.9200,4.999918
FILLER_271_1762,VDD,Metal1,1003.2400,1081.9200,4.999918
FILLER_271_1749,VDD,Metal1,995.9600,1081.9200,4.999918
FILLER_271_1727,VDD,Metal1,983.6400,1081.9200,4.999917
FILLER_271_1725,VDD,Metal1,982.8000,1081.9200,4.999917
FILLER_271_1695,VDD,Metal1,965.7200,1081.9200,4.999918
FILLER_271_1670,VDD,Metal1,952.0000,1081.9200,4.999940
FILLER_271_1528,VDD,Metal1,873.4200,1082.3525,4.999942
FILLER_271_1495,VDD,Metal1,854.9400,1082.3525,4.999942
FILLER_271_1468,VDD,Metal1,838.8800,1081.9200,4.999941
FILLER_271_1388,VDD,Metal1,793.8000,1081.9200,4.999943
FILLER_271_1259,VDD,Metal1,721.5600,1081.9200,4.999951
FILLER_271_1257,VDD,Metal1,720.7200,1081.9200,4.999951
FILLER_271_1245,VDD,Metal1,714.0000,1081.9200,4.999951
FILLER_271_1205,VDD,Metal1,691.3200,1081.9200,4.999957
FILLER_271_1203,VDD,Metal1,690.4800,1081.9200,4.999957
FILLER_271_1118,VDD,Metal1,642.8800,1081.9200,4.999957
FILLER_271_1033,VDD,Metal1,595.0000,1081.9200,4.999957
FILLER_271_912,VDD,Metal1,527.5200,1081.9200,4.999962
FILLER_271_872,VDD,Metal1,506.0600,1082.3525,4.999963
FILLER_271_852,VDD,Metal1,493.6400,1081.9200,4.999965
FILLER_271_850,VDD,Metal1,492.8000,1081.9200,4.999965
FILLER_271_846,VDD,Metal1,491.5000,1082.3525,4.999965
FILLER_271_839,VDD,Metal1,486.3600,1081.9200,4.999965
FILLER_271_824,VDD,Metal1,477.9600,1081.9200,4.999963
FILLER_271_822,VDD,Metal1,477.1200,1081.9200,4.999963
FILLER_271_818,VDD,Metal1,475.8200,1082.3525,4.999963
FILLER_271_799,VDD,Metal1,464.2400,1081.9200,4.999962
FILLER_271_795,VDD,Metal1,462.9400,1082.3525,4.999962
FILLER_271_779,VDD,Metal1,457.5680,1082.6120,4.999962
FILLER_271_772,VDD,Metal1,449.1200,1081.9200,4.999961
FILLER_271_763,VDD,Metal1,443.8000,1081.9200,4.999960
FILLER_271_759,VDD,Metal1,442.7800,1082.3525,4.999960
FILLER_271_746,VDD,Metal1,434.2800,1081.9200,4.999960
FILLER_271_742,VDD,Metal1,433.2600,1082.3525,4.999960
FILLER_271_734,VDD,Metal1,430.0265,1082.4965,4.999960
FILLER_271_711,VDD,Metal1,414.9600,1081.9200,4.999958
FILLER_271_707,VDD,Metal1,413.6600,1082.3525,4.999958
FILLER_271_690,VDD,Metal1,403.2000,1081.9200,4.999957
FILLER_271_681,VDD,Metal1,399.1000,1082.3525,4.999957
FILLER_271_675,VDD,Metal1,394.5200,1081.9200,4.999952
FILLER_271_624,VDD,Metal1,365.9600,1081.9200,4.999942
FILLER_271_584,VDD,Metal1,343.5600,1081.9200,4.999945
FILLER_271_582,VDD,Metal1,342.7200,1081.9200,4.999945
FILLER_271_562,VDD,Metal1,331.2400,1081.9200,4.999945
FILLER_271_559,VDD,Metal1,329.5600,1081.9200,4.999945
FILLER_271_542,VDD,Metal1,320.0400,1081.9200,4.999945
FILLER_271_492,VDD,Metal1,292.0400,1081.9200,4.999952
FILLER_271_484,VDD,Metal1,287.5600,1081.9200,4.999952
