net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[120\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[147\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[177\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[269\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[271\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[366\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[378\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[490\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[154\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[180\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[201\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[298\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[338\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[345\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[348\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[377\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[384\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[434\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[48\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[67\]\[0\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[30\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[28\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[31\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[25\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[11\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[5\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[23\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[3\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[24\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[116\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[3\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[8\],17.41µm
net1201,17.41µm
_00376_,17.36µm
_00597_,17.36µm
_01068_,17.36µm
_01653_,17.36µm
_02013_,17.36µm
_02475_,17.36µm
_03711_,17.36µm
_03741_,17.36µm
_03965_,17.36µm
_03978_,17.36µm
_04024_,17.36µm
_04189_,17.36µm
_04610_,17.36µm
_04708_,17.36µm
_05139_,17.36µm
_05518_,17.36µm
_05538_,17.36µm
_05550_,17.36µm
_05747_,17.36µm
_05816_,17.36µm
_06439_,17.36µm
_07712_,17.36µm
_08002_,17.36µm
_08158_,17.36µm
_08263_,17.36µm
_08386_,17.36µm
_08396_,17.36µm
_08742_,17.36µm
_08997_,17.36µm
_09176_,17.36µm
_09867_,17.36µm
_09993_,17.36µm
_10064_,17.36µm
_10384_,17.36µm
_10646_,17.36µm
_10781_,17.36µm
_10782_,17.36µm
_11050_,17.36µm
_11255_,17.36µm
_11378_,17.36µm
_11437_,17.36µm
_11613_,17.36µm
_11637_,17.36µm
_11728_,17.36µm
_11985_,17.36µm
_12300_,17.36µm
_13012_,17.36µm
_13028_,17.36µm
_13136_,17.36µm
_13335_,17.36µm
_13461_,17.36µm
_13627_,17.36µm
_13947_,17.36µm
_14005_,17.36µm
_14082_,17.36µm
_14260_,17.36µm
_14280_,17.36µm
_14514_,17.36µm
_14734_,17.36µm
_14897_,17.36µm
_15396_,17.36µm
_15681_,17.36µm
_15736_,17.36µm
_16137_,17.36µm
_16336_,17.36µm
_16705_,17.36µm
_16980_,17.36µm
_17412_,17.36µm
_17536_,17.36µm
_17601_,17.36µm
_17652_,17.36µm
_17705_,17.36µm
_18193_,17.36µm
_18428_,17.36µm
_18909_,17.36µm
_19732_,17.36µm
_20776_,17.36µm
_20785_,17.36µm
_20786_,17.36µm
_20866_,17.36µm
_21077_,17.36µm
_21225_,17.36µm
_21364_,17.36µm
_21573_,17.36µm
_22643_,17.36µm
_22731_,17.36µm
_22890_,17.36µm
_23394_,17.36µm
_23606_,17.36µm
_23999_,17.36µm
_24130_,17.36µm
_24329_,17.36µm
_24361_,17.36µm
_24514_,17.36µm
_24837_,17.36µm
_24898_,17.36µm
_25033_,17.36µm
_25395_,17.36µm
_25406_,17.36µm
_25648_,17.36µm
_25692_,17.36µm
_25787_,17.36µm
_25922_,17.36µm
_26336_,17.36µm
_26968_,17.36µm
_27056_,17.36µm
_27115_,17.36µm
_27117_,17.36µm
_27605_,17.36µm
_27724_,17.36µm
_28096_,17.36µm
_28202_,17.36µm
_28333_,17.36µm
_28394_,17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[16\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[38\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.count_q\[1\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[35\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[4\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rtrig0,17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[236\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[443\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[470\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[523\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[556\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[84\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[26\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[6\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[162\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[311\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[379\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[419\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[435\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[83\]\[1\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[13\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[8\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[20\],17.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_sync_q2,17.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[16\],17.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.bit_cnt_q\[3\],17.36µm
net1262,17.275µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[149\]\[0\],17.18µm
_05421_,17.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[138\]\[1\],17.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[57\]\[0\],17.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[26\],17.13µm
_09710_,17.08µm
_13626_,17.08µm
_24142_,17.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[57\]\[1\],17.08µm
_10572_,17.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[95\]\[0\],17.035µm
_06937_,16.95µm
_07197_,16.95µm
_13583_,16.95µm
_22022_,16.95µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[8\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[5\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[186\]\[1\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[283\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[437\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[481\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[150\]\[1\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[42\]\[0\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[9\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[4\],16.95µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[29\],16.95µm
_02271_,16.9µm
_02272_,16.9µm
_04243_,16.9µm
_04662_,16.9µm
_04663_,16.9µm
_05472_,16.9µm
_05844_,16.9µm
_06091_,16.9µm
_06701_,16.9µm
_08854_,16.9µm
_09263_,16.9µm
_09700_,16.9µm
_09886_,16.9µm
_09948_,16.9µm
_13044_,16.9µm
_13393_,16.9µm
_13605_,16.9µm
_14075_,16.9µm
_14706_,16.9µm
_14883_,16.9µm
_14944_,16.9µm
_16486_,16.9µm
_17055_,16.9µm
_20481_,16.9µm
_20660_,16.9µm
_21048_,16.9µm
_21347_,16.9µm
_21511_,16.9µm
_22192_,16.9µm
_22221_,16.9µm
_22304_,16.9µm
_22700_,16.9µm
_23993_,16.9µm
_24026_,16.9µm
_25435_,16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[19\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_on_i.counter_curr_state\[2\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_tag\[2\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[0\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[102\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[248\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[25\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[289\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[28\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[373\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[501\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[529\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[80\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[232\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[348\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[375\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[378\]\[0\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[10\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[19\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[12\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[4\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[31\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[16\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[8\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[28\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.baud_div_q\[1\],16.9µm
_00040_,16.85µm
_00539_,16.85µm
_00541_,16.85µm
_00949_,16.85µm
_01512_,16.85µm
_01846_,16.85µm
_02017_,16.85µm
_03049_,16.85µm
_03165_,16.85µm
_03194_,16.85µm
_03267_,16.85µm
_03275_,16.85µm
_03918_,16.85µm
_03949_,16.85µm
_04127_,16.85µm
_04170_,16.85µm
_04203_,16.85µm
_04450_,16.85µm
_04519_,16.85µm
_04525_,16.85µm
_04760_,16.85µm
_04796_,16.85µm
_05133_,16.85µm
_05173_,16.85µm
_05255_,16.85µm
_05419_,16.85µm
_05886_,16.85µm
_06040_,16.85µm
_06340_,16.85µm
_07063_,16.85µm
_07550_,16.85µm
_08043_,16.85µm
_08161_,16.85µm
_08170_,16.85µm
_08230_,16.85µm
_08490_,16.85µm
_08768_,16.85µm
_08827_,16.85µm
_08857_,16.85µm
_09293_,16.85µm
_09996_,16.85µm
_10036_,16.85µm
_10263_,16.85µm
_10286_,16.85µm
_10341_,16.85µm
_10367_,16.85µm
_10805_,16.85µm
_11159_,16.85µm
_11345_,16.85µm
_11366_,16.85µm
_11481_,16.85µm
_11655_,16.85µm
_11818_,16.85µm
_11966_,16.85µm
_12253_,16.85µm
_12305_,16.85µm
_12894_,16.85µm
_13029_,16.85µm
_13148_,16.85µm
_13403_,16.85µm
_13424_,16.85µm
_13546_,16.85µm
_13807_,16.85µm
_13843_,16.85µm
_14003_,16.85µm
_14232_,16.85µm
_14238_,16.85µm
_14299_,16.85µm
_14328_,16.85µm
_14373_,16.85µm
_14385_,16.85µm
_14424_,16.85µm
_14434_,16.85µm
_14667_,16.85µm
_15163_,16.85µm
_15196_,16.85µm
_15257_,16.85µm
_15574_,16.85µm
_15586_,16.85µm
_15870_,16.85µm
_16057_,16.85µm
_16120_,16.85µm
_16177_,16.85µm
_16512_,16.85µm
_16731_,16.85µm
_17387_,16.85µm
_17830_,16.85µm
_18318_,16.85µm
_18864_,16.85µm
_19433_,16.85µm
_19509_,16.85µm
_19991_,16.85µm
_20084_,16.85µm
_20129_,16.85µm
_20188_,16.85µm
_20214_,16.85µm
_20808_,16.85µm
_20827_,16.85µm
_20852_,16.85µm
_21231_,16.85µm
_21276_,16.85µm
_21744_,16.85µm
_22311_,16.85µm
_22534_,16.85µm
_23021_,16.85µm
_23127_,16.85µm
_23228_,16.85µm
_23417_,16.85µm
_23649_,16.85µm
_23784_,16.85µm
_24201_,16.85µm
_24238_,16.85µm
_24602_,16.85µm
_24821_,16.85µm
_24827_,16.85µm
_24983_,16.85µm
_26015_,16.85µm
_26128_,16.85µm
_26204_,16.85µm
_26399_,16.85µm
_26426_,16.85µm
_26440_,16.85µm
_26605_,16.85µm
_26619_,16.85µm
_27169_,16.85µm
_27250_,16.85µm
_27523_,16.85µm
_27743_,16.85µm
_28281_,16.85µm
_28402_,16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[54\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[21\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[13\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[3\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[7\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[9\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[11\],16.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[16\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[20\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[131\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[15\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[15\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[164\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[19\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[249\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[268\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[331\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[362\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.state.cnt_r\[2\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[139\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[139\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[183\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[186\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[288\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[290\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[363\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[36\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[425\]\[0\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[435\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[47\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[7\]\[1\],16.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[8\]\[1\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[23\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[5\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[21\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[7\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[19\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[25\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[30\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[18\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[27\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[12\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[4\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[4\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[18\],16.85µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[30\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[27\],16.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.tx_watermark_prev_q,16.85µm
net1051,16.85µm
_01852_,16.8µm
_02509_,16.8µm
_02778_,16.8µm
_02999_,16.8µm
_03120_,16.8µm
_03305_,16.8µm
_03564_,16.8µm
_03870_,16.8µm
_03991_,16.8µm
_03995_,16.8µm
_04060_,16.8µm
_04073_,16.8µm
_04178_,16.8µm
_04630_,16.8µm
_05075_,16.8µm
_05328_,16.8µm
_06022_,16.8µm
_06255_,16.8µm
_06300_,16.8µm
_06833_,16.8µm
_06949_,16.8µm
_07183_,16.8µm
_07238_,16.8µm
_07254_,16.8µm
_07457_,16.8µm
_07904_,16.8µm
_08094_,16.8µm
_08329_,16.8µm
_08544_,16.8µm
_08603_,16.8µm
_08631_,16.8µm
_08725_,16.8µm
_09085_,16.8µm
_09088_,16.8µm
_09258_,16.8µm
_09316_,16.8µm
_09610_,16.8µm
_10035_,16.8µm
_10176_,16.8µm
_10721_,16.8µm
_10887_,16.8µm
_11061_,16.8µm
_11254_,16.8µm
_11320_,16.8µm
_11354_,16.8µm
_11408_,16.8µm
_11534_,16.8µm
_11666_,16.8µm
_12802_,16.8µm
_12975_,16.8µm
_13141_,16.8µm
_13244_,16.8µm
_13496_,16.8µm
_13930_,16.8µm
_13961_,16.8µm
_14235_,16.8µm
_14504_,16.8µm
_14751_,16.8µm
_15712_,16.8µm
_15822_,16.8µm
_16005_,16.8µm
_16238_,16.8µm
_17439_,16.8µm
_18019_,16.8µm
_18022_,16.8µm
_18096_,16.8µm
_18181_,16.8µm
_18187_,16.8µm
_18254_,16.8µm
_18286_,16.8µm
_18650_,16.8µm
_19186_,16.8µm
_19724_,16.8µm
_19850_,16.8µm
_19918_,16.8µm
_19983_,16.8µm
_20149_,16.8µm
_20640_,16.8µm
_20708_,16.8µm
_20898_,16.8µm
_21191_,16.8µm
_21212_,16.8µm
_21221_,16.8µm
_21638_,16.8µm
_21985_,16.8µm
_22246_,16.8µm
_22850_,16.8µm
_23185_,16.8µm
_23302_,16.8µm
_23385_,16.8µm
_23454_,16.8µm
_23495_,16.8µm
_23536_,16.8µm
_23709_,16.8µm
_23890_,16.8µm
_24055_,16.8µm
_24388_,16.8µm
_24707_,16.8µm
_24893_,16.8µm
_25035_,16.8µm
_25172_,16.8µm
_25241_,16.8µm
_25754_,16.8µm
_26193_,16.8µm
_26412_,16.8µm
_26582_,16.8µm
_26606_,16.8µm
_26861_,16.8µm
_27437_,16.8µm
_27491_,16.8µm
_27524_,16.8µm
_27810_,16.8µm
_27931_,16.8µm
_27961_,16.8µm
_28118_,16.8µm
_28155_,16.8µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_data\[5\],16.8µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.dummy_count\[1\],16.8µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.count_q\[2\],16.8µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[21\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[214\]\[1\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[268\]\[1\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[363\]\[1\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[448\]\[1\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[238\]\[1\],16.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[251\]\[1\],16.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.r_addr_q\[1\],16.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[12\],16.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[2\],16.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[30\],16.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[10\],16.8µm
